verb_id,verb,form_id,form,person_id,person,conjugation_id,conjugation,hypothetical_regular_conjugation
26,pensar,0,infinitivo,0,not_applicable,26_0_0,,pensar
26,pensar,1,gerundio,0,not_applicable,26_1_0,,pensando
26,pensar,2,participio,0,not_applicable,26_2_0,,pensado
26,pensar,3,indicativo_presente,11,1st_singular,26_3_11,,penso
26,pensar,3,indicativo_presente,21,2nd_singular,26_3_21,,pensas
26,pensar,3,indicativo_presente,31,3rd_singular,26_3_31,,pensa
26,pensar,3,indicativo_presente,12,1st_plural,26_3_12,,pensamos
26,pensar,3,indicativo_presente,22,2nd_plural,26_3_22,,pensáis
26,pensar,3,indicativo_presente,32,3rd_plural,26_3_32,,pensan
26,pensar,4,indicativo_preterito,11,1st_singular,26_4_11,,pensé
26,pensar,4,indicativo_preterito,21,2nd_singular,26_4_21,,pensaste
26,pensar,4,indicativo_preterito,31,3rd_singular,26_4_31,,pensó
26,pensar,4,indicativo_preterito,12,1st_plural,26_4_12,,pensamos
26,pensar,4,indicativo_preterito,22,2nd_plural,26_4_22,,pensasteis
26,pensar,4,indicativo_preterito,32,3rd_plural,26_4_32,,pensaron
26,pensar,5,indicativo_imperfecto,11,1st_singular,26_5_11,,pensaba
26,pensar,5,indicativo_imperfecto,21,2nd_singular,26_5_21,,pensabas
26,pensar,5,indicativo_imperfecto,31,3rd_singular,26_5_31,,pensaba
26,pensar,5,indicativo_imperfecto,12,1st_plural,26_5_12,,pensábamos
26,pensar,5,indicativo_imperfecto,22,2nd_plural,26_5_22,,pensabais
26,pensar,5,indicativo_imperfecto,32,3rd_plural,26_5_32,,pensaban
26,pensar,6,indicativo_futuro,11,1st_singular,26_6_11,,pensaré
26,pensar,6,indicativo_futuro,21,2nd_singular,26_6_21,,pensarás
26,pensar,6,indicativo_futuro,31,3rd_singular,26_6_31,,pensará
26,pensar,6,indicativo_futuro,12,1st_plural,26_6_12,,pensaremos
26,pensar,6,indicativo_futuro,22,2nd_plural,26_6_22,,pensaréis
26,pensar,6,indicativo_futuro,32,3rd_plural,26_6_32,,pensarán
26,pensar,7,condicional,11,1st_singular,26_7_11,,pensaría
26,pensar,7,condicional,21,2nd_singular,26_7_21,,pensarías
26,pensar,7,condicional,31,3rd_singular,26_7_31,,pensaría
26,pensar,7,condicional,12,1st_plural,26_7_12,,pensaríamos
26,pensar,7,condicional,22,2nd_plural,26_7_22,,pensaríais
26,pensar,7,condicional,32,3rd_plural,26_7_32,,pensarían
26,pensar,8,subjuntivo_presente,11,1st_singular,26_8_11,,pense
26,pensar,8,subjuntivo_presente,21,2nd_singular,26_8_21,,penses
26,pensar,8,subjuntivo_presente,31,3rd_singular,26_8_31,,pense
26,pensar,8,subjuntivo_presente,12,1st_plural,26_8_12,,pensemos
26,pensar,8,subjuntivo_presente,22,2nd_plural,26_8_22,,penséis
26,pensar,8,subjuntivo_presente,32,3rd_plural,26_8_32,,pensen
26,pensar,9,subjuntivo_imperfecto,11,1st_singular,26_9_11,,pensara
26,pensar,9,subjuntivo_imperfecto,21,2nd_singular,26_9_21,,pensaras
26,pensar,9,subjuntivo_imperfecto,31,3rd_singular,26_9_31,,pensara
26,pensar,9,subjuntivo_imperfecto,12,1st_plural,26_9_12,,pensáramos
26,pensar,9,subjuntivo_imperfecto,22,2nd_plural,26_9_22,,pensarais
26,pensar,9,subjuntivo_imperfecto,32,3rd_plural,26_9_32,,pensaran
26,pensar,10,subjuntivo_futuro,11,1st_singular,26_10_11,,pensare
26,pensar,10,subjuntivo_futuro,21,2nd_singular,26_10_21,,pensares
26,pensar,10,subjuntivo_futuro,31,3rd_singular,26_10_31,,pensare
26,pensar,10,subjuntivo_futuro,12,1st_plural,26_10_12,,pensáremos
26,pensar,10,subjuntivo_futuro,22,2nd_plural,26_10_22,,pensareis
26,pensar,10,subjuntivo_futuro,32,3rd_plural,26_10_32,,pensaren
26,pensar,11,imperativo_affirmativo,21,2nd_singular,26_11_21,,pensa
26,pensar,11,imperativo_affirmativo,31,3rd_singular,26_11_31,,pense
26,pensar,11,imperativo_affirmativo,12,1st_plural,26_11_12,,pensemos
26,pensar,11,imperativo_affirmativo,22,2nd_plural,26_11_22,,pensad
26,pensar,11,imperativo_affirmativo,32,3rd_plural,26_11_32,,pensen
26,pensar,12,imperativo_negativo,21,2nd_singular,26_12_21,,penses
26,pensar,12,imperativo_negativo,31,3rd_singular,26_12_31,,pense
26,pensar,12,imperativo_negativo,12,1st_plural,26_12_12,,pensemos
26,pensar,12,imperativo_negativo,22,2nd_plural,26_12_22,,penséis
26,pensar,12,imperativo_negativo,32,3rd_plural,26_12_32,,pensen
27,salir,0,infinitivo,0,not_applicable,27_0_0,,salir
27,salir,1,gerundio,0,not_applicable,27_1_0,,saliendo
27,salir,2,participio,0,not_applicable,27_2_0,,salido
27,salir,3,indicativo_presente,11,1st_singular,27_3_11,,salo
27,salir,3,indicativo_presente,21,2nd_singular,27_3_21,,sales
27,salir,3,indicativo_presente,31,3rd_singular,27_3_31,,sale
27,salir,3,indicativo_presente,12,1st_plural,27_3_12,,salimos
27,salir,3,indicativo_presente,22,2nd_plural,27_3_22,,salís
27,salir,3,indicativo_presente,32,3rd_plural,27_3_32,,salen
27,salir,4,indicativo_preterito,11,1st_singular,27_4_11,,salí
27,salir,4,indicativo_preterito,21,2nd_singular,27_4_21,,saliste
27,salir,4,indicativo_preterito,31,3rd_singular,27_4_31,,salió
27,salir,4,indicativo_preterito,12,1st_plural,27_4_12,,salimos
27,salir,4,indicativo_preterito,22,2nd_plural,27_4_22,,salisteis
27,salir,4,indicativo_preterito,32,3rd_plural,27_4_32,,salieron
27,salir,5,indicativo_imperfecto,11,1st_singular,27_5_11,,salía
27,salir,5,indicativo_imperfecto,21,2nd_singular,27_5_21,,salías
27,salir,5,indicativo_imperfecto,31,3rd_singular,27_5_31,,salía
27,salir,5,indicativo_imperfecto,12,1st_plural,27_5_12,,salíamos
27,salir,5,indicativo_imperfecto,22,2nd_plural,27_5_22,,salíais
27,salir,5,indicativo_imperfecto,32,3rd_plural,27_5_32,,salían
27,salir,6,indicativo_futuro,11,1st_singular,27_6_11,,saliré
27,salir,6,indicativo_futuro,21,2nd_singular,27_6_21,,salirás
27,salir,6,indicativo_futuro,31,3rd_singular,27_6_31,,salirá
27,salir,6,indicativo_futuro,12,1st_plural,27_6_12,,saliremos
27,salir,6,indicativo_futuro,22,2nd_plural,27_6_22,,saliréis
27,salir,6,indicativo_futuro,32,3rd_plural,27_6_32,,salirán
27,salir,7,condicional,11,1st_singular,27_7_11,,saliría
27,salir,7,condicional,21,2nd_singular,27_7_21,,salirías
27,salir,7,condicional,31,3rd_singular,27_7_31,,saliría
27,salir,7,condicional,12,1st_plural,27_7_12,,saliríamos
27,salir,7,condicional,22,2nd_plural,27_7_22,,saliríais
27,salir,7,condicional,32,3rd_plural,27_7_32,,salirían
27,salir,8,subjuntivo_presente,11,1st_singular,27_8_11,,sala
27,salir,8,subjuntivo_presente,21,2nd_singular,27_8_21,,salas
27,salir,8,subjuntivo_presente,31,3rd_singular,27_8_31,,sala
27,salir,8,subjuntivo_presente,12,1st_plural,27_8_12,,salamos
27,salir,8,subjuntivo_presente,22,2nd_plural,27_8_22,,saláis
27,salir,8,subjuntivo_presente,32,3rd_plural,27_8_32,,salan
27,salir,9,subjuntivo_imperfecto,11,1st_singular,27_9_11,,saliera
27,salir,9,subjuntivo_imperfecto,21,2nd_singular,27_9_21,,salieras
27,salir,9,subjuntivo_imperfecto,31,3rd_singular,27_9_31,,saliera
27,salir,9,subjuntivo_imperfecto,12,1st_plural,27_9_12,,saliéramos
27,salir,9,subjuntivo_imperfecto,22,2nd_plural,27_9_22,,salierais
27,salir,9,subjuntivo_imperfecto,32,3rd_plural,27_9_32,,salieran
27,salir,10,subjuntivo_futuro,11,1st_singular,27_10_11,,saliere
27,salir,10,subjuntivo_futuro,21,2nd_singular,27_10_21,,salieres
27,salir,10,subjuntivo_futuro,31,3rd_singular,27_10_31,,saliere
27,salir,10,subjuntivo_futuro,12,1st_plural,27_10_12,,saliéremos
27,salir,10,subjuntivo_futuro,22,2nd_plural,27_10_22,,saliereis
27,salir,10,subjuntivo_futuro,32,3rd_plural,27_10_32,,salieren
27,salir,11,imperativo_affirmativo,21,2nd_singular,27_11_21,,sale
27,salir,11,imperativo_affirmativo,31,3rd_singular,27_11_31,,sala
27,salir,11,imperativo_affirmativo,12,1st_plural,27_11_12,,salamos
27,salir,11,imperativo_affirmativo,22,2nd_plural,27_11_22,,salid
27,salir,11,imperativo_affirmativo,32,3rd_plural,27_11_32,,salan
27,salir,12,imperativo_negativo,21,2nd_singular,27_12_21,,salas
27,salir,12,imperativo_negativo,31,3rd_singular,27_12_31,,sala
27,salir,12,imperativo_negativo,12,1st_plural,27_12_12,,salamos
27,salir,12,imperativo_negativo,22,2nd_plural,27_12_22,,saláis
27,salir,12,imperativo_negativo,32,3rd_plural,27_12_32,,salan
28,volver,0,infinitivo,0,not_applicable,28_0_0,,volver
28,volver,1,gerundio,0,not_applicable,28_1_0,,volviendo
28,volver,2,participio,0,not_applicable,28_2_0,,volvido
28,volver,3,indicativo_presente,11,1st_singular,28_3_11,,volvo
28,volver,3,indicativo_presente,21,2nd_singular,28_3_21,,volves
28,volver,3,indicativo_presente,31,3rd_singular,28_3_31,,volve
28,volver,3,indicativo_presente,12,1st_plural,28_3_12,,volvemos
28,volver,3,indicativo_presente,22,2nd_plural,28_3_22,,volvéis
28,volver,3,indicativo_presente,32,3rd_plural,28_3_32,,volven
28,volver,4,indicativo_preterito,11,1st_singular,28_4_11,,volví
28,volver,4,indicativo_preterito,21,2nd_singular,28_4_21,,volviste
28,volver,4,indicativo_preterito,31,3rd_singular,28_4_31,,volvió
28,volver,4,indicativo_preterito,12,1st_plural,28_4_12,,volvimos
28,volver,4,indicativo_preterito,22,2nd_plural,28_4_22,,volvisteis
28,volver,4,indicativo_preterito,32,3rd_plural,28_4_32,,volvieron
28,volver,5,indicativo_imperfecto,11,1st_singular,28_5_11,,volvía
28,volver,5,indicativo_imperfecto,21,2nd_singular,28_5_21,,volvías
28,volver,5,indicativo_imperfecto,31,3rd_singular,28_5_31,,volvía
28,volver,5,indicativo_imperfecto,12,1st_plural,28_5_12,,volvíamos
28,volver,5,indicativo_imperfecto,22,2nd_plural,28_5_22,,volvíais
28,volver,5,indicativo_imperfecto,32,3rd_plural,28_5_32,,volvían
28,volver,6,indicativo_futuro,11,1st_singular,28_6_11,,volveré
28,volver,6,indicativo_futuro,21,2nd_singular,28_6_21,,volverás
28,volver,6,indicativo_futuro,31,3rd_singular,28_6_31,,volverá
28,volver,6,indicativo_futuro,12,1st_plural,28_6_12,,volveremos
28,volver,6,indicativo_futuro,22,2nd_plural,28_6_22,,volveréis
28,volver,6,indicativo_futuro,32,3rd_plural,28_6_32,,volverán
28,volver,7,condicional,11,1st_singular,28_7_11,,volvería
28,volver,7,condicional,21,2nd_singular,28_7_21,,volverías
28,volver,7,condicional,31,3rd_singular,28_7_31,,volvería
28,volver,7,condicional,12,1st_plural,28_7_12,,volveríamos
28,volver,7,condicional,22,2nd_plural,28_7_22,,volveríais
28,volver,7,condicional,32,3rd_plural,28_7_32,,volverían
28,volver,8,subjuntivo_presente,11,1st_singular,28_8_11,,volva
28,volver,8,subjuntivo_presente,21,2nd_singular,28_8_21,,volvas
28,volver,8,subjuntivo_presente,31,3rd_singular,28_8_31,,volva
28,volver,8,subjuntivo_presente,12,1st_plural,28_8_12,,volvamos
28,volver,8,subjuntivo_presente,22,2nd_plural,28_8_22,,volváis
28,volver,8,subjuntivo_presente,32,3rd_plural,28_8_32,,volvan
28,volver,9,subjuntivo_imperfecto,11,1st_singular,28_9_11,,volviera
28,volver,9,subjuntivo_imperfecto,21,2nd_singular,28_9_21,,volvieras
28,volver,9,subjuntivo_imperfecto,31,3rd_singular,28_9_31,,volviera
28,volver,9,subjuntivo_imperfecto,12,1st_plural,28_9_12,,volviéramos
28,volver,9,subjuntivo_imperfecto,22,2nd_plural,28_9_22,,volvierais
28,volver,9,subjuntivo_imperfecto,32,3rd_plural,28_9_32,,volvieran
28,volver,10,subjuntivo_futuro,11,1st_singular,28_10_11,,volviere
28,volver,10,subjuntivo_futuro,21,2nd_singular,28_10_21,,volvieres
28,volver,10,subjuntivo_futuro,31,3rd_singular,28_10_31,,volviere
28,volver,10,subjuntivo_futuro,12,1st_plural,28_10_12,,volviéremos
28,volver,10,subjuntivo_futuro,22,2nd_plural,28_10_22,,volviereis
28,volver,10,subjuntivo_futuro,32,3rd_plural,28_10_32,,volvieren
28,volver,11,imperativo_affirmativo,21,2nd_singular,28_11_21,,volve
28,volver,11,imperativo_affirmativo,31,3rd_singular,28_11_31,,volva
28,volver,11,imperativo_affirmativo,12,1st_plural,28_11_12,,volvamos
28,volver,11,imperativo_affirmativo,22,2nd_plural,28_11_22,,volved
28,volver,11,imperativo_affirmativo,32,3rd_plural,28_11_32,,volvan
28,volver,12,imperativo_negativo,21,2nd_singular,28_12_21,,volvas
28,volver,12,imperativo_negativo,31,3rd_singular,28_12_31,,volva
28,volver,12,imperativo_negativo,12,1st_plural,28_12_12,,volvamos
28,volver,12,imperativo_negativo,22,2nd_plural,28_12_22,,volváis
28,volver,12,imperativo_negativo,32,3rd_plural,28_12_32,,volvan
29,tomar,0,infinitivo,0,not_applicable,29_0_0,,tomar
29,tomar,1,gerundio,0,not_applicable,29_1_0,,tomando
29,tomar,2,participio,0,not_applicable,29_2_0,,tomado
29,tomar,3,indicativo_presente,11,1st_singular,29_3_11,,tomo
29,tomar,3,indicativo_presente,21,2nd_singular,29_3_21,,tomas
29,tomar,3,indicativo_presente,31,3rd_singular,29_3_31,,toma
29,tomar,3,indicativo_presente,12,1st_plural,29_3_12,,tomamos
29,tomar,3,indicativo_presente,22,2nd_plural,29_3_22,,tomáis
29,tomar,3,indicativo_presente,32,3rd_plural,29_3_32,,toman
29,tomar,4,indicativo_preterito,11,1st_singular,29_4_11,,tomé
29,tomar,4,indicativo_preterito,21,2nd_singular,29_4_21,,tomaste
29,tomar,4,indicativo_preterito,31,3rd_singular,29_4_31,,tomó
29,tomar,4,indicativo_preterito,12,1st_plural,29_4_12,,tomamos
29,tomar,4,indicativo_preterito,22,2nd_plural,29_4_22,,tomasteis
29,tomar,4,indicativo_preterito,32,3rd_plural,29_4_32,,tomaron
29,tomar,5,indicativo_imperfecto,11,1st_singular,29_5_11,,tomaba
29,tomar,5,indicativo_imperfecto,21,2nd_singular,29_5_21,,tomabas
29,tomar,5,indicativo_imperfecto,31,3rd_singular,29_5_31,,tomaba
29,tomar,5,indicativo_imperfecto,12,1st_plural,29_5_12,,tomábamos
29,tomar,5,indicativo_imperfecto,22,2nd_plural,29_5_22,,tomabais
29,tomar,5,indicativo_imperfecto,32,3rd_plural,29_5_32,,tomaban
29,tomar,6,indicativo_futuro,11,1st_singular,29_6_11,,tomaré
29,tomar,6,indicativo_futuro,21,2nd_singular,29_6_21,,tomarás
29,tomar,6,indicativo_futuro,31,3rd_singular,29_6_31,,tomará
29,tomar,6,indicativo_futuro,12,1st_plural,29_6_12,,tomaremos
29,tomar,6,indicativo_futuro,22,2nd_plural,29_6_22,,tomaréis
29,tomar,6,indicativo_futuro,32,3rd_plural,29_6_32,,tomarán
29,tomar,7,condicional,11,1st_singular,29_7_11,,tomaría
29,tomar,7,condicional,21,2nd_singular,29_7_21,,tomarías
29,tomar,7,condicional,31,3rd_singular,29_7_31,,tomaría
29,tomar,7,condicional,12,1st_plural,29_7_12,,tomaríamos
29,tomar,7,condicional,22,2nd_plural,29_7_22,,tomaríais
29,tomar,7,condicional,32,3rd_plural,29_7_32,,tomarían
29,tomar,8,subjuntivo_presente,11,1st_singular,29_8_11,,tome
29,tomar,8,subjuntivo_presente,21,2nd_singular,29_8_21,,tomes
29,tomar,8,subjuntivo_presente,31,3rd_singular,29_8_31,,tome
29,tomar,8,subjuntivo_presente,12,1st_plural,29_8_12,,tomemos
29,tomar,8,subjuntivo_presente,22,2nd_plural,29_8_22,,toméis
29,tomar,8,subjuntivo_presente,32,3rd_plural,29_8_32,,tomen
29,tomar,9,subjuntivo_imperfecto,11,1st_singular,29_9_11,,tomara
29,tomar,9,subjuntivo_imperfecto,21,2nd_singular,29_9_21,,tomaras
29,tomar,9,subjuntivo_imperfecto,31,3rd_singular,29_9_31,,tomara
29,tomar,9,subjuntivo_imperfecto,12,1st_plural,29_9_12,,tomáramos
29,tomar,9,subjuntivo_imperfecto,22,2nd_plural,29_9_22,,tomarais
29,tomar,9,subjuntivo_imperfecto,32,3rd_plural,29_9_32,,tomaran
29,tomar,10,subjuntivo_futuro,11,1st_singular,29_10_11,,tomare
29,tomar,10,subjuntivo_futuro,21,2nd_singular,29_10_21,,tomares
29,tomar,10,subjuntivo_futuro,31,3rd_singular,29_10_31,,tomare
29,tomar,10,subjuntivo_futuro,12,1st_plural,29_10_12,,tomáremos
29,tomar,10,subjuntivo_futuro,22,2nd_plural,29_10_22,,tomareis
29,tomar,10,subjuntivo_futuro,32,3rd_plural,29_10_32,,tomaren
29,tomar,11,imperativo_affirmativo,21,2nd_singular,29_11_21,,toma
29,tomar,11,imperativo_affirmativo,31,3rd_singular,29_11_31,,tome
29,tomar,11,imperativo_affirmativo,12,1st_plural,29_11_12,,tomemos
29,tomar,11,imperativo_affirmativo,22,2nd_plural,29_11_22,,tomad
29,tomar,11,imperativo_affirmativo,32,3rd_plural,29_11_32,,tomen
29,tomar,12,imperativo_negativo,21,2nd_singular,29_12_21,,tomes
29,tomar,12,imperativo_negativo,31,3rd_singular,29_12_31,,tome
29,tomar,12,imperativo_negativo,12,1st_plural,29_12_12,,tomemos
29,tomar,12,imperativo_negativo,22,2nd_plural,29_12_22,,toméis
29,tomar,12,imperativo_negativo,32,3rd_plural,29_12_32,,tomen
30,conocer,0,infinitivo,0,not_applicable,30_0_0,,conocer
30,conocer,1,gerundio,0,not_applicable,30_1_0,,conociendo
30,conocer,2,participio,0,not_applicable,30_2_0,,conocido
30,conocer,3,indicativo_presente,11,1st_singular,30_3_11,,conoco
30,conocer,3,indicativo_presente,21,2nd_singular,30_3_21,,conoces
30,conocer,3,indicativo_presente,31,3rd_singular,30_3_31,,conoce
30,conocer,3,indicativo_presente,12,1st_plural,30_3_12,,conocemos
30,conocer,3,indicativo_presente,22,2nd_plural,30_3_22,,conocéis
30,conocer,3,indicativo_presente,32,3rd_plural,30_3_32,,conocen
30,conocer,4,indicativo_preterito,11,1st_singular,30_4_11,,conocí
30,conocer,4,indicativo_preterito,21,2nd_singular,30_4_21,,conociste
30,conocer,4,indicativo_preterito,31,3rd_singular,30_4_31,,conoció
30,conocer,4,indicativo_preterito,12,1st_plural,30_4_12,,conocimos
30,conocer,4,indicativo_preterito,22,2nd_plural,30_4_22,,conocisteis
30,conocer,4,indicativo_preterito,32,3rd_plural,30_4_32,,conocieron
30,conocer,5,indicativo_imperfecto,11,1st_singular,30_5_11,,conocía
30,conocer,5,indicativo_imperfecto,21,2nd_singular,30_5_21,,conocías
30,conocer,5,indicativo_imperfecto,31,3rd_singular,30_5_31,,conocía
30,conocer,5,indicativo_imperfecto,12,1st_plural,30_5_12,,conocíamos
30,conocer,5,indicativo_imperfecto,22,2nd_plural,30_5_22,,conocíais
30,conocer,5,indicativo_imperfecto,32,3rd_plural,30_5_32,,conocían
30,conocer,6,indicativo_futuro,11,1st_singular,30_6_11,,conoceré
30,conocer,6,indicativo_futuro,21,2nd_singular,30_6_21,,conocerás
30,conocer,6,indicativo_futuro,31,3rd_singular,30_6_31,,conocerá
30,conocer,6,indicativo_futuro,12,1st_plural,30_6_12,,conoceremos
30,conocer,6,indicativo_futuro,22,2nd_plural,30_6_22,,conoceréis
30,conocer,6,indicativo_futuro,32,3rd_plural,30_6_32,,conocerán
30,conocer,7,condicional,11,1st_singular,30_7_11,,conocería
30,conocer,7,condicional,21,2nd_singular,30_7_21,,conocerías
30,conocer,7,condicional,31,3rd_singular,30_7_31,,conocería
30,conocer,7,condicional,12,1st_plural,30_7_12,,conoceríamos
30,conocer,7,condicional,22,2nd_plural,30_7_22,,conoceríais
30,conocer,7,condicional,32,3rd_plural,30_7_32,,conocerían
30,conocer,8,subjuntivo_presente,11,1st_singular,30_8_11,,conoca
30,conocer,8,subjuntivo_presente,21,2nd_singular,30_8_21,,conocas
30,conocer,8,subjuntivo_presente,31,3rd_singular,30_8_31,,conoca
30,conocer,8,subjuntivo_presente,12,1st_plural,30_8_12,,conocamos
30,conocer,8,subjuntivo_presente,22,2nd_plural,30_8_22,,conocáis
30,conocer,8,subjuntivo_presente,32,3rd_plural,30_8_32,,conocan
30,conocer,9,subjuntivo_imperfecto,11,1st_singular,30_9_11,,conociera
30,conocer,9,subjuntivo_imperfecto,21,2nd_singular,30_9_21,,conocieras
30,conocer,9,subjuntivo_imperfecto,31,3rd_singular,30_9_31,,conociera
30,conocer,9,subjuntivo_imperfecto,12,1st_plural,30_9_12,,conociéramos
30,conocer,9,subjuntivo_imperfecto,22,2nd_plural,30_9_22,,conocierais
30,conocer,9,subjuntivo_imperfecto,32,3rd_plural,30_9_32,,conocieran
30,conocer,10,subjuntivo_futuro,11,1st_singular,30_10_11,,conociere
30,conocer,10,subjuntivo_futuro,21,2nd_singular,30_10_21,,conocieres
30,conocer,10,subjuntivo_futuro,31,3rd_singular,30_10_31,,conociere
30,conocer,10,subjuntivo_futuro,12,1st_plural,30_10_12,,conociéremos
30,conocer,10,subjuntivo_futuro,22,2nd_plural,30_10_22,,conociereis
30,conocer,10,subjuntivo_futuro,32,3rd_plural,30_10_32,,conocieren
30,conocer,11,imperativo_affirmativo,21,2nd_singular,30_11_21,,conoce
30,conocer,11,imperativo_affirmativo,31,3rd_singular,30_11_31,,conoca
30,conocer,11,imperativo_affirmativo,12,1st_plural,30_11_12,,conocamos
30,conocer,11,imperativo_affirmativo,22,2nd_plural,30_11_22,,conoced
30,conocer,11,imperativo_affirmativo,32,3rd_plural,30_11_32,,conocan
30,conocer,12,imperativo_negativo,21,2nd_singular,30_12_21,,conocas
30,conocer,12,imperativo_negativo,31,3rd_singular,30_12_31,,conoca
30,conocer,12,imperativo_negativo,12,1st_plural,30_12_12,,conocamos
30,conocer,12,imperativo_negativo,22,2nd_plural,30_12_22,,conocáis
30,conocer,12,imperativo_negativo,32,3rd_plural,30_12_32,,conocan
31,vivir,0,infinitivo,0,not_applicable,31_0_0,,vivir
31,vivir,1,gerundio,0,not_applicable,31_1_0,,viviendo
31,vivir,2,participio,0,not_applicable,31_2_0,,vivido
31,vivir,3,indicativo_presente,11,1st_singular,31_3_11,,vivo
31,vivir,3,indicativo_presente,21,2nd_singular,31_3_21,,vives
31,vivir,3,indicativo_presente,31,3rd_singular,31_3_31,,vive
31,vivir,3,indicativo_presente,12,1st_plural,31_3_12,,vivimos
31,vivir,3,indicativo_presente,22,2nd_plural,31_3_22,,vivís
31,vivir,3,indicativo_presente,32,3rd_plural,31_3_32,,viven
31,vivir,4,indicativo_preterito,11,1st_singular,31_4_11,,viví
31,vivir,4,indicativo_preterito,21,2nd_singular,31_4_21,,viviste
31,vivir,4,indicativo_preterito,31,3rd_singular,31_4_31,,vivió
31,vivir,4,indicativo_preterito,12,1st_plural,31_4_12,,vivimos
31,vivir,4,indicativo_preterito,22,2nd_plural,31_4_22,,vivisteis
31,vivir,4,indicativo_preterito,32,3rd_plural,31_4_32,,vivieron
31,vivir,5,indicativo_imperfecto,11,1st_singular,31_5_11,,vivía
31,vivir,5,indicativo_imperfecto,21,2nd_singular,31_5_21,,vivías
31,vivir,5,indicativo_imperfecto,31,3rd_singular,31_5_31,,vivía
31,vivir,5,indicativo_imperfecto,12,1st_plural,31_5_12,,vivíamos
31,vivir,5,indicativo_imperfecto,22,2nd_plural,31_5_22,,vivíais
31,vivir,5,indicativo_imperfecto,32,3rd_plural,31_5_32,,vivían
31,vivir,6,indicativo_futuro,11,1st_singular,31_6_11,,viviré
31,vivir,6,indicativo_futuro,21,2nd_singular,31_6_21,,vivirás
31,vivir,6,indicativo_futuro,31,3rd_singular,31_6_31,,vivirá
31,vivir,6,indicativo_futuro,12,1st_plural,31_6_12,,viviremos
31,vivir,6,indicativo_futuro,22,2nd_plural,31_6_22,,viviréis
31,vivir,6,indicativo_futuro,32,3rd_plural,31_6_32,,vivirán
31,vivir,7,condicional,11,1st_singular,31_7_11,,viviría
31,vivir,7,condicional,21,2nd_singular,31_7_21,,vivirías
31,vivir,7,condicional,31,3rd_singular,31_7_31,,viviría
31,vivir,7,condicional,12,1st_plural,31_7_12,,viviríamos
31,vivir,7,condicional,22,2nd_plural,31_7_22,,viviríais
31,vivir,7,condicional,32,3rd_plural,31_7_32,,vivirían
31,vivir,8,subjuntivo_presente,11,1st_singular,31_8_11,,viva
31,vivir,8,subjuntivo_presente,21,2nd_singular,31_8_21,,vivas
31,vivir,8,subjuntivo_presente,31,3rd_singular,31_8_31,,viva
31,vivir,8,subjuntivo_presente,12,1st_plural,31_8_12,,vivamos
31,vivir,8,subjuntivo_presente,22,2nd_plural,31_8_22,,viváis
31,vivir,8,subjuntivo_presente,32,3rd_plural,31_8_32,,vivan
31,vivir,9,subjuntivo_imperfecto,11,1st_singular,31_9_11,,viviera
31,vivir,9,subjuntivo_imperfecto,21,2nd_singular,31_9_21,,vivieras
31,vivir,9,subjuntivo_imperfecto,31,3rd_singular,31_9_31,,viviera
31,vivir,9,subjuntivo_imperfecto,12,1st_plural,31_9_12,,viviéramos
31,vivir,9,subjuntivo_imperfecto,22,2nd_plural,31_9_22,,vivierais
31,vivir,9,subjuntivo_imperfecto,32,3rd_plural,31_9_32,,vivieran
31,vivir,10,subjuntivo_futuro,11,1st_singular,31_10_11,,viviere
31,vivir,10,subjuntivo_futuro,21,2nd_singular,31_10_21,,vivieres
31,vivir,10,subjuntivo_futuro,31,3rd_singular,31_10_31,,viviere
31,vivir,10,subjuntivo_futuro,12,1st_plural,31_10_12,,viviéremos
31,vivir,10,subjuntivo_futuro,22,2nd_plural,31_10_22,,viviereis
31,vivir,10,subjuntivo_futuro,32,3rd_plural,31_10_32,,vivieren
31,vivir,11,imperativo_affirmativo,21,2nd_singular,31_11_21,,vive
31,vivir,11,imperativo_affirmativo,31,3rd_singular,31_11_31,,viva
31,vivir,11,imperativo_affirmativo,12,1st_plural,31_11_12,,vivamos
31,vivir,11,imperativo_affirmativo,22,2nd_plural,31_11_22,,vivid
31,vivir,11,imperativo_affirmativo,32,3rd_plural,31_11_32,,vivan
31,vivir,12,imperativo_negativo,21,2nd_singular,31_12_21,,vivas
31,vivir,12,imperativo_negativo,31,3rd_singular,31_12_31,,viva
31,vivir,12,imperativo_negativo,12,1st_plural,31_12_12,,vivamos
31,vivir,12,imperativo_negativo,22,2nd_plural,31_12_22,,viváis
31,vivir,12,imperativo_negativo,32,3rd_plural,31_12_32,,vivan
32,sentir,0,infinitivo,0,not_applicable,32_0_0,,sentir
32,sentir,1,gerundio,0,not_applicable,32_1_0,,sentiendo
32,sentir,2,participio,0,not_applicable,32_2_0,,sentido
32,sentir,3,indicativo_presente,11,1st_singular,32_3_11,,sento
32,sentir,3,indicativo_presente,21,2nd_singular,32_3_21,,sentes
32,sentir,3,indicativo_presente,31,3rd_singular,32_3_31,,sente
32,sentir,3,indicativo_presente,12,1st_plural,32_3_12,,sentimos
32,sentir,3,indicativo_presente,22,2nd_plural,32_3_22,,sentís
32,sentir,3,indicativo_presente,32,3rd_plural,32_3_32,,senten
32,sentir,4,indicativo_preterito,11,1st_singular,32_4_11,,sentí
32,sentir,4,indicativo_preterito,21,2nd_singular,32_4_21,,sentiste
32,sentir,4,indicativo_preterito,31,3rd_singular,32_4_31,,sentió
